flight_id,airline,from_airport,to_airport,departure_time,arrival_time,duration_minutes,price,cabin,stops,available_seats
FL06055,Air Arabia,ATH,LIS,18:45,20:12,87,173,Economy,0,39
FL06056,JetSMART,BLR,CAN,18:05,19:17,72,236,Business,0,200
FL06057,ANA,DUB,ADL,09:10,14:12,302,3234,First,0,20
FL06058,Wingo,AUH,DEL,01:10,09:22,492,1496,Premium Economy,1,34
FL06059,Gulf Air,MUC,PPT,20:40,23:16,156,332,Economy,1,201
FL06060,China Airlines,ARN,JFK,17:15,19:40,145,1985,First,0,41
FL06061,Vueling,ARN,SUV,00:15,06:16,361,2887,First,1,188
FL06062,Avianca,GRU,PHX,11:30,17:42,372,883,Premium Economy,1,141
FL06063,Olympic Air,SZX,GMP,23:50,06:16,386,1459,Premium Economy,0,12
FL06064,SriLankan Airlines,CEB,SGN,17:05,23:25,380,1942,Business,0,228
FL06065,Norwegian Air,BKK,HYD,21:40,10:09,749,1549,Economy,2,116
FL06066,Royal Air Maroc,JED,PVG,22:20,09:39,679,1612,Economy,2,204
FL06067,Aeroflot,LGW,IST,20:05,01:52,347,699,Premium Economy,0,227
FL06068,Malaysia Airlines,BAH,HEL,01:00,16:33,933,2071,Economy,2,106
FL06069,IndiGo,SEA,CTU,17:25,23:07,342,771,Economy,0,85
FL06070,Hawaiian Airlines,MUC,XIY,15:30,23:38,488,689,Economy,1,90
FL06071,Condor,PEK,YUL,09:10,13:53,283,656,Economy,0,213
FL06072,Southwest Airlines,MSP,GRU,08:40,23:51,911,1208,Economy,1,134
FL06073,SAS Scandinavian,SZX,DOH,05:40,15:14,574,687,Economy,0,85
FL06074,Aegean Airlines,SYD,CMB,02:50,09:44,414,388,Economy,0,173
FL06075,Saudi Airlines,BOG,KWI,03:35,04:24,49,52,Economy,0,121
FL06076,SAS Scandinavian,EZE,NBO,18:15,02:36,501,546,Economy,0,197
FL06077,Olympic Air,CAI,NAN,19:55,11:28,933,1392,Economy,0,43
FL06078,El Al,KWI,BAH,08:50,12:56,246,1358,First,1,192
FL06079,TAP Air Portugal,LOS,PER,14:20,22:42,502,635,Economy,2,49
FL06080,Cebu Pacific,RDU,BOS,03:55,12:58,543,1206,Premium Economy,0,124
FL06081,Qantas,KUL,TPE,07:55,13:36,341,678,Premium Economy,0,22
FL06082,Bamboo Airways,CHC,HND,10:25,12:29,124,222,Economy,1,32
FL06083,Air China,SVO,RUH,16:30,21:17,287,2095,First,0,17
FL06084,El Al,MSP,MAA,20:50,04:04,434,533,Economy,2,77
FL06085,Frontier Airlines,CPT,MRU,15:55,22:37,402,4933,First,0,209
FL06086,China Airlines,CEB,KTM,13:50,16:26,156,225,Economy,1,19
FL06087,Air Canada,SGN,AUS,13:40,19:01,321,260,Economy,1,51
FL06088,Aer Lingus,ATH,AKL,02:00,13:18,678,549,Economy,0,95
FL06089,Condor,NAN,RUH,11:05,17:09,364,3580,First,0,149
FL06090,Vueling,MNL,MRU,17:35,08:58,923,3430,Business,1,244
FL06091,Bamboo Airways,STL,MEX,23:05,14:15,910,2072,Economy,0,65
FL06092,Hainan Airlines,CPH,BNE,09:40,12:48,188,1356,Business,1,250
FL06093,Bamboo Airways,BOG,AMS,14:00,04:11,851,1809,Premium Economy,2,70
FL06094,Emirates,HEL,BAH,21:00,04:11,431,836,Economy,0,182
FL06095,RyanAir,LAX,PVG,16:35,21:16,281,325,Economy,0,126
FL06096,Air Mauritius,DAC,CPH,14:10,17:45,215,1358,First,0,213
FL06097,Turkish Airlines,MSP,DAR,06:10,17:59,709,1032,Economy,0,149
FL06098,Air Arabia,PVG,PRG,06:25,21:33,908,943,Economy,1,211
FL06099,Lion Air,CGK,PRG,11:15,21:36,621,991,Economy,0,78
FL06100,JetBlue Airways,DPS,DOH,11:45,22:31,646,1588,Premium Economy,0,15
FL06101,Air Mauritius,KTM,SYD,17:45,06:33,768,1212,Economy,1,225
FL06102,Cathay Pacific,LHR,LOS,22:15,00:57,162,382,Economy,0,23
FL06103,SriLankan Airlines,BNE,MAA,11:30,17:32,362,730,Economy,2,250
FL06104,Azul Airlines,EWR,CEB,05:30,06:56,86,236,Business,0,192
FL06105,JetBlue Airways,GRU,YVR,06:25,21:41,916,2324,Premium Economy,2,48
FL06106,Air China,ACC,NBO,17:45,21:21,216,732,Business,0,123
FL06107,Finnair,MAN,PPT,08:45,17:05,500,789,Economy,0,80
FL06108,RyanAir,RUH,YYZ,16:50,08:43,953,5641,Business,0,111
FL06109,GoFirst,LIM,EZE,13:25,03:21,836,1314,Economy,0,188
FL06110,United Airlines,DXB,BOM,02:15,06:49,274,519,Economy,2,247
FL06111,Volaris,PER,MNL,21:20,01:07,227,210,Economy,0,130
FL06112,Azul Airlines,MXP,AMM,10:35,16:15,340,955,Premium Economy,0,160
FL06113,easyJet,VIE,ANC,17:55,20:50,175,1358,First,0,73
FL06114,Starlux Airlines,MAD,HND,10:55,15:54,299,2278,Business,0,246
FL06115,Etihad Airways,MEL,HAN,21:20,11:33,853,1233,Economy,2,5
FL06116,Croatia Airlines,DTW,BOS,03:25,12:17,532,1130,Economy,1,26
FL06117,El Al,FRA,PEK,01:15,15:58,883,4048,First,0,26
FL06118,AirAsia,SFO,FCO,11:05,14:53,228,219,Economy,1,152
FL06119,JetBlue Airways,LIS,DEN,11:20,13:46,146,181,Economy,0,42
FL06120,Aer Lingus,CTS,VIE,23:55,02:50,175,173,Economy,0,51
FL06121,Czech Airlines,AUS,JED,08:25,11:17,172,609,Premium Economy,0,139
FL06122,Vietnam Airlines,CLT,PER,01:05,13:25,740,1196,Premium Economy,0,155
FL06123,American Airlines,AUH,FCO,09:10,13:15,245,573,Economy,1,100
FL06124,China Southern,EZE,MCT,13:45,02:06,741,2057,Business,0,99
FL06125,British Airways,EZE,MAA,10:35,12:44,129,726,Business,0,51
FL06126,Iberia,AUH,HAN,04:35,14:52,617,1258,Economy,1,199
FL06127,Emirates,YYZ,KTM,06:25,14:29,484,1987,Business,2,149
FL06128,Starlux Airlines,VIE,CDG,19:40,03:48,488,1299,Premium Economy,2,153
FL06129,Royal Air Maroc,CMB,CDG,13:35,00:02,627,2492,Premium Economy,1,155
FL06130,Garuda Indonesia,MAD,JED,03:50,14:16,626,4449,First,2,233
FL06131,Shenzhen Airlines,SAN,DUB,07:50,10:00,130,236,Economy,0,9
FL06132,Cathay Pacific,SEA,SVO,03:35,18:48,913,2147,Economy,1,101
FL06133,Spirit Airlines,MAD,MCO,06:10,21:55,945,1516,Economy,0,198
FL06134,Saudi Airlines,XIY,CTS,17:25,08:02,877,2408,Premium Economy,1,54
FL06135,Shenzhen Airlines,BNE,MAA,02:00,14:54,774,1502,Economy,1,220
FL06136,SriLankan Airlines,BLR,CPT,14:15,04:25,850,2505,Premium Economy,1,93
FL06137,Japan Airlines,SVO,LIM,11:35,20:47,552,503,Economy,0,52
FL06138,Air Arabia,KUL,SEA,13:00,23:15,615,1454,Economy,1,148
FL06139,China Airlines,TLV,TPE,06:25,21:58,933,1573,Economy,0,230
FL06140,Korean Air,YYZ,EZE,08:25,12:01,216,445,Economy,0,181
FL06141,GoFirst,DTW,PEK,00:45,10:14,569,559,Economy,0,69
FL06142,Norwegian Air,PVG,IST,09:55,12:26,151,195,Economy,0,15
FL06143,El Al,SGN,CDG,07:50,13:07,317,511,Economy,0,41
FL06144,Volaris,XIY,BCN,02:10,05:50,220,476,Economy,0,34
FL06145,Jazeera Airways,ACC,ATH,18:55,10:23,928,1023,Economy,0,153
FL06146,Iberia,CTU,CDG,00:40,02:50,130,204,Economy,0,70
FL06147,Royal Jordanian,SFO,DPS,18:55,07:38,763,1677,Economy,2,102
FL06148,Gulf Air,MCT,GIG,13:40,05:01,921,3241,Business,1,140
FL06149,Austrian Airlines,RUH,YVR,12:30,15:20,170,406,Economy,1,199
FL06150,Emirates,ICN,PPT,19:35,06:21,646,1292,Economy,1,172
FL06151,Korean Air,ARN,MNL,21:25,08:47,682,2032,Business,1,166
FL06152,Qantas,MXP,MUC,04:50,20:00,910,1269,Economy,0,127
FL06153,Vueling,AUS,DXB,09:50,14:36,286,456,Economy,0,88
FL06154,Air Malta,SAN,GRU,14:05,23:14,549,568,Economy,1,82
FL06155,Air Canada,ZRH,CPH,06:10,12:39,389,940,Economy,0,206
FL06156,Oman Air,PUS,DUB,02:15,07:01,286,838,Business,0,23
FL06157,Air Canada,PUS,WLG,17:55,23:48,353,603,Premium Economy,0,110
FL06158,Air China,BOG,MAA,06:00,16:52,652,1497,Economy,1,52
FL06159,Aeromexico,CMN,ATL,12:50,19:25,395,447,Economy,1,97
FL06160,Cathay Pacific,DTW,ADL,09:30,01:17,947,2217,Economy,0,21
FL06161,United Airlines,JNB,MRU,20:10,00:32,262,271,Economy,0,55
FL06162,Air Seychelles,CMN,DAR,22:45,07:07,502,1052,Economy,1,182
FL06163,China Southern,WAW,CTS,14:25,00:32,607,4031,First,1,88
FL06164,El Al,CUN,ATL,00:50,08:11,441,916,Premium Economy,2,73
FL06165,Alaska Airlines,MAA,SEA,23:50,01:53,123,913,First,0,78
FL06166,South African Airways,PRG,SAN,14:25,15:24,59,57,Economy,0,127
FL06167,Eurowings,AMS,EZE,03:20,05:49,149,338,Economy,0,32
FL06168,Alaska Airlines,KTM,CTU,13:20,16:56,216,1097,Business,0,18
FL06169,Avianca,GIG,KIX,09:15,16:36,441,1147,Premium Economy,0,241
FL06170,Royal Air Maroc,NAN,DTW,12:35,00:04,689,2484,Premium Economy,0,152
FL06171,Emirates,CTS,SCL,02:55,07:38,283,1040,Business,0,157
FL06172,Gulf Air,DEN,DOH,20:30,08:37,727,1645,Economy,0,145
FL06173,Iberia,TPE,AKL,09:45,12:06,141,1017,Business,0,78
FL06174,GoFirst,SAN,HAN,13:55,15:22,87,1028,First,0,149
FL06175,IndiGo,MRU,BOS,13:40,05:26,946,1052,Economy,0,128
FL06176,Fiji Airways,SAN,LOS,09:05,22:41,816,667,Economy,2,97
FL06177,China Airlines,BNE,DPS,06:10,19:24,794,1090,Economy,2,135
FL06178,LOT Polish,PEK,CHC,01:30,11:57,627,1654,Business,0,180
FL06179,Air Serbia,BCN,STN,15:55,06:57,902,6323,Business,2,188
FL06180,Southwest Airlines,AKL,BOM,15:15,16:25,70,154,Economy,0,231
FL06181,Icelandair,VIE,CEB,10:55,02:33,938,3294,Premium Economy,1,35
FL06182,Air Arabia,IAD,HND,06:00,20:13,853,979,Economy,0,141
FL06183,Hawaiian Airlines,BOS,BCN,19:50,02:42,412,601,Premium Economy,1,245
FL06184,Olympic Air,CPH,ADL,07:40,22:28,888,5465,Business,1,112
FL06185,Oman Air,STL,CAN,05:15,12:40,445,1985,First,0,75
FL06186,Lion Air,GRU,DFW,13:25,15:56,151,633,Business,0,203
FL06187,flydubai,DAC,MCT,00:30,03:53,203,445,Economy,0,16
FL06188,JetSMART,CMN,NBO,20:05,06:51,646,1715,Premium Economy,1,12
FL06189,Etihad Airways,MEX,BOM,00:40,06:03,323,388,Economy,1,149
FL06190,Japan Airlines,ATL,SVO,17:05,06:42,817,3244,Premium Economy,1,162
FL06191,Aeromexico,CLT,GMP,00:50,07:20,390,3110,Business,2,192
FL06192,KLM,MAN,MCT,09:15,00:27,912,6665,Business,1,211
FL06193,Swiss International,YVR,JFK,08:50,14:05,315,2112,Business,0,200
FL06194,Royal Jordanian,CTS,MAA,06:50,14:33,463,1007,Economy,0,14
FL06195,Eurowings,TLV,IST,07:10,12:01,291,772,Premium Economy,0,3
FL06196,Air Mauritius,ACC,NAN,02:00,06:53,293,753,Premium Economy,2,44
FL06197,Bamboo Airways,PUS,AMM,22:25,01:21,176,248,Economy,1,136
FL06198,Japan Airlines,FCO,SGN,07:25,16:34,549,2947,Business,2,30
FL06199,Volaris,GMP,LGW,22:30,06:15,465,3270,Business,0,122
FL06200,United Airlines,JED,EZE,19:00,09:16,856,3193,Premium Economy,1,227
FL06201,Czech Airlines,CUN,AUH,21:25,09:51,746,1198,Premium Economy,0,94
FL06202,KLM,BOM,ATL,12:00,14:59,179,201,Economy,0,63
FL06203,RyanAir,MCT,CTU,18:00,20:24,144,307,Economy,1,137
FL06204,Jazeera Airways,IST,SFO,13:15,03:51,876,822,Economy,1,97
FL06205,Swiss International,CTU,PVG,12:40,23:22,642,710,Economy,1,162
FL06206,RyanAir,EDI,STL,14:05,00:08,603,1795,Business,1,216
FL06207,Kenya Airways,ZRH,CPT,14:55,16:26,91,201,Premium Economy,0,165
FL06208,Air Canada,WAW,AUS,20:40,21:56,76,462,First,0,241
FL06209,Malaysia Airlines,DOH,MAD,22:20,13:23,903,4822,Business,0,226
FL06210,Air Serbia,HYD,JNB,08:20,14:21,361,523,Economy,0,160
FL06211,InterJet,ADD,MIA,13:15,19:07,352,628,Economy,1,4
FL06212,Lion Air,AMS,HYD,16:55,06:07,792,1453,Economy,0,92
FL06213,Avianca,JFK,SYD,11:05,23:12,727,688,Economy,1,54
FL06214,Air Baltic,SIN,PHX,12:05,20:58,533,430,Economy,1,27
FL06215,Philippine Airlines,CAN,XIY,13:20,03:40,860,5427,Business,1,34
FL06216,Air New Zealand,HKG,SUV,16:05,01:34,569,891,Premium Economy,0,100
FL06217,Air Baltic,SFO,LIS,08:00,14:19,379,541,Economy,0,236
FL06218,Aegean Airlines,CMN,ADL,02:15,16:19,844,1494,Economy,2,166
FL06219,Lufthansa,KIX,IAD,18:05,01:47,462,1200,Business,1,69
FL06220,Royal Air Maroc,ADD,CAI,05:15,07:09,114,844,Business,0,112
FL06221,GoFirst,KUL,CAN,16:30,21:23,293,3525,First,0,178
FL06222,Aeroflot,CEB,MAD,08:55,21:56,781,2958,Premium Economy,1,206
FL06223,Air France,CPT,NAN,11:55,20:27,512,1555,Business,2,40
FL06224,Shenzhen Airlines,PUS,ACC,12:55,18:24,329,1754,First,0,101
FL06225,flydubai,CAN,HNL,14:05,16:15,130,285,Economy,0,239
FL06226,Thai Airways,PER,FRA,21:00,09:34,754,1656,Premium Economy,1,145
FL06227,Garuda Indonesia,SCL,DPS,20:45,11:17,872,972,Economy,2,104
FL06228,Air Seychelles,GRU,CEB,04:25,13:01,516,2502,Business,0,182
FL06229,Aeroflot,MUC,EZE,19:50,05:20,570,3459,Business,1,215
FL06230,South African Airways,PUS,MEL,21:55,09:30,695,1166,Economy,2,192
FL06231,Spirit Airlines,LHR,HEL,04:10,15:01,651,1188,Economy,1,126
FL06232,Air New Zealand,CMB,MAD,03:55,16:26,751,1936,Business,1,56
FL06233,Garuda Indonesia,MAD,LHR,00:00,04:58,298,486,Economy,1,107
FL06234,Air Serbia,KWI,CMN,21:45,09:47,722,8794,First,0,77
FL06235,Saudi Airlines,ICN,MCT,00:10,15:09,899,1257,Economy,1,9
FL06236,China Airlines,PEK,MRU,21:35,10:53,798,1454,Economy,0,100
FL06237,EVA Air,SCL,CTU,19:45,22:24,159,851,Business,0,133
FL06238,Wizz Air,HNL,ATH,06:30,09:31,181,864,Business,2,106
FL06239,SriLankan Airlines,BOM,GMP,14:50,23:41,531,1224,Economy,1,181
FL06240,Southwest Airlines,SAN,ACC,22:50,09:19,629,2012,Premium Economy,2,201
FL06241,Starlux Airlines,GRU,TPE,08:55,18:53,598,1121,Economy,1,138
FL06242,Korean Air,MAA,BUD,08:25,23:22,897,1547,Premium Economy,1,210
FL06243,China Eastern,BNA,HND,17:35,00:05,390,929,Economy,0,110
FL06244,Iberia,YYZ,BUD,17:05,03:06,601,3964,Business,1,190
FL06245,easyJet,TPE,PHX,22:25,13:54,929,4301,First,0,146
FL06246,Wizz Air,CAI,LIM,14:20,05:23,903,1820,Economy,0,43
FL06247,WestJet,AMS,AUH,19:50,10:03,853,1462,Economy,0,141
FL06248,SAS Scandinavian,MEX,DEL,12:10,18:14,364,584,Economy,0,186
FL06249,Oman Air,BOG,MNL,05:15,13:00,465,4928,First,0,58
FL06250,South African Airways,VIE,PVG,00:15,06:13,358,768,Premium Economy,0,101
FL06251,Sky Airline,WLG,LGW,05:05,18:35,810,10692,First,0,234
FL06252,Bamboo Airways,DAR,ADD,13:05,22:08,543,859,Economy,1,48
FL06253,Garuda Indonesia,KUL,BNA,18:45,20:47,122,1325,First,0,156
FL06254,IndiGo,WLG,MAN,02:35,03:39,64,116,Economy,0,23
FL06255,Air Mauritius,ICN,MAD,12:55,16:26,211,905,Business,1,34
FL06256,Air Seychelles,BNE,KUL,01:10,10:54,584,787,Premium Economy,1,234
FL06257,Singapore Airlines,BAH,CMB,01:20,07:09,349,441,Economy,0,217
FL06258,Air France,KTM,MUC,11:55,20:19,504,6435,First,1,111
FL06259,Singapore Airlines,IAD,GIG,14:25,00:23,598,1056,Economy,2,143
FL06260,Finnair,MXP,AMS,00:05,13:32,807,956,Economy,1,100
FL06261,Southwest Airlines,HKG,TPA,06:10,22:07,957,1956,Economy,1,155
FL06262,Air Canada,SCL,SEA,15:25,23:20,475,1241,Premium Economy,1,69
FL06263,Pegasus Airlines,DAC,CAN,05:20,08:04,164,400,Economy,0,72
FL06264,Eurowings,IAD,HNL,19:40,05:48,608,6814,First,2,112
FL06265,Icelandair,MNL,AUS,13:25,23:12,587,4438,First,1,140
FL06266,TAP Air Portugal,CMB,SZX,22:45,02:33,228,289,Economy,0,61
FL06267,Vueling,BUD,TPE,20:45,08:54,729,2041,Premium Economy,0,102
FL06268,Southwest Airlines,KWI,SEA,15:15,21:34,379,595,Premium Economy,0,123
FL06269,Avianca,SZX,CPH,02:20,07:56,336,3234,First,0,124
FL06270,Oman Air,CLT,NBO,06:45,15:06,501,5291,First,0,248
FL06271,Etihad Airways,FRA,SCL,14:10,23:24,554,1441,Premium Economy,1,107
FL06272,El Al,KUL,CTS,16:50,00:06,436,1076,Premium Economy,1,72
FL06273,LOT Polish,MEX,LHR,00:50,15:35,885,3156,Premium Economy,1,247
FL06274,American Airlines,ADD,KIX,02:30,06:49,259,322,Economy,0,23
FL06275,Air Malta,KIX,ACC,07:05,10:05,180,163,Economy,1,173
FL06276,Aer Lingus,VIE,ORD,20:35,07:58,683,960,Premium Economy,1,187
FL06277,Norwegian Air,DTW,MSP,20:20,04:32,492,3500,Business,2,200
FL06278,Qatar Airways,RUH,PER,23:25,09:50,625,2403,Business,1,9
FL06279,Air China,JED,AMM,05:10,12:31,441,932,Premium Economy,1,67
FL06280,LOT Polish,TPE,CMB,21:55,08:55,660,933,Economy,1,115
FL06281,Malaysia Airlines,BOG,ACC,07:10,08:00,50,119,Economy,0,204
FL06282,Japan Airlines,PDX,LAX,02:40,04:16,96,86,Economy,0,71
FL06283,Air Seychelles,BKK,NRT,17:20,01:38,498,3910,Business,0,218
FL06284,Gulf Air,AMM,CEB,07:20,19:48,748,2268,Premium Economy,0,46
FL06285,JetBlue Airways,ZRH,BNE,21:55,23:47,112,194,Economy,0,61
FL06286,AirAsia,PUS,CAN,08:45,18:19,574,2246,Business,1,164
FL06287,Shenzhen Airlines,LHR,DUB,15:15,18:21,186,529,Premium Economy,1,228
FL06288,Aegean Airlines,LOS,DUB,04:35,07:09,154,359,Economy,0,13
FL06289,TAP Air Portugal,SEA,PRG,19:40,01:08,328,456,Economy,0,157
FL06290,Hainan Airlines,HKG,SYD,00:45,06:34,349,556,Economy,0,13
FL06291,GoFirst,PUS,MIA,23:25,08:44,559,1298,Economy,2,151
FL06292,Copa Airlines,ADL,CUN,09:30,14:23,293,275,Economy,1,175
FL06293,Middle East Airlines,MAN,SFO,18:10,02:44,514,3729,First,0,145
FL06294,Middle East Airlines,PEK,HYD,04:00,07:51,231,560,Economy,0,167
FL06295,Brussels Airlines,DOH,SFO,11:05,15:25,260,603,Premium Economy,0,83
FL06296,Air Mauritius,SVO,JED,10:10,14:50,280,456,Economy,0,137
FL06297,EgyptAir,MCO,ADL,19:00,08:33,813,714,Economy,0,246
FL06298,EgyptAir,DTW,SIN,14:40,04:09,809,1041,Economy,0,119
FL06299,GoFirst,WAW,CMN,20:15,22:19,124,262,Economy,0,53
FL06300,Air Canada,SFO,MAD,21:25,12:00,875,1732,Premium Economy,1,111
FL06301,Turkish Airlines,NAN,MUC,17:25,03:20,595,2086,Business,1,226
FL06302,EVA Air,MAN,BAH,13:40,16:57,197,1122,First,0,233
FL06303,Austrian Airlines,DEN,BOM,11:40,20:58,558,1028,Economy,0,157
FL06304,Singapore Airlines,YUL,PTY,03:20,05:58,158,160,Economy,0,84
FL06305,Condor,STL,AMS,01:35,10:50,555,1228,Economy,1,187
FL06306,LATAM Airlines,GIG,NBO,10:20,23:38,798,5625,Business,1,167
FL06307,Thai Airways,CLT,BNE,03:25,17:57,872,1816,Economy,2,204
FL06308,Malaysia Airlines,PPT,FCO,04:20,07:46,206,480,Premium Economy,0,153
FL06309,Cebu Pacific,MSP,VIE,13:40,19:18,338,2656,First,0,25
FL06310,Aeroflot,CDG,SCL,11:40,00:34,774,1992,Premium Economy,0,174
FL06311,Aeroflot,GIG,AUS,05:35,17:09,694,638,Economy,0,78
FL06312,Croatia Airlines,GIG,CAI,07:40,21:44,844,1304,Economy,0,218
FL06313,Aeromexico,HKG,SUV,13:55,05:52,957,2028,Economy,1,145
FL06314,Hainan Airlines,PER,ICN,10:45,23:37,772,2289,Premium Economy,1,174
FL06315,Condor,IST,KIX,08:15,21:43,808,2488,Premium Economy,1,88
FL06316,JetBlue Airways,GMP,SEA,00:10,02:09,119,440,Premium Economy,1,225
FL06317,Middle East Airlines,BNA,JFK,00:00,09:55,595,1358,Economy,0,14
FL06318,Air New Zealand,MNL,MUC,01:40,12:25,645,2473,Business,1,98
FL06319,Iberia,PVG,HKG,02:35,05:19,164,364,Economy,0,23
FL06320,Vueling,STN,BNA,14:25,00:48,623,1148,Economy,0,31
FL06321,Garuda Indonesia,PPT,SCL,12:30,18:46,376,338,Economy,0,135
FL06322,Air Arabia,WLG,CGK,01:10,09:51,521,4019,Business,0,108
FL06323,Aeroflot,AMS,CPH,22:20,13:56,936,1290,Economy,0,247
FL06324,Air Serbia,LIM,ORD,01:55,14:31,756,1468,Economy,0,232
FL06325,Condor,EDI,MAA,13:45,04:23,878,5973,First,1,190
FL06326,TAP Air Portugal,LOS,DTW,13:30,22:13,523,770,Economy,1,168
FL06327,China Airlines,WAW,GMP,03:20,06:54,214,1379,Business,0,4
FL06328,SriLankan Airlines,JFK,CDG,14:20,18:20,240,374,Economy,0,187
FL06329,Olympic Air,DOH,FRA,16:10,20:10,240,583,Economy,0,216
FL06330,GoFirst,LIS,NAN,05:50,19:02,792,2633,Business,2,184
FL06331,LOT Polish,MUC,ATH,10:20,13:06,166,265,Economy,0,118
FL06332,Japan Airlines,HNL,PHL,20:00,21:21,81,67,Economy,0,22
FL06333,Delta Air Lines,LAX,KTM,08:35,19:42,667,2217,Premium Economy,1,160
FL06334,RyanAir,PTY,JNB,02:20,04:02,102,164,Premium Economy,1,164
FL06335,Cathay Pacific,CAN,LIS,22:25,09:58,693,5318,First,1,166
FL06336,Royal Air Maroc,FRA,WLG,10:35,16:56,381,368,Economy,1,28
FL06337,JetBlue Airways,LIS,DEN,21:55,07:50,595,760,Economy,0,137
FL06338,Thai Airways,ACC,FRA,20:40,22:54,134,259,Premium Economy,0,231
FL06339,Vietnam Airlines,NBO,JED,05:45,10:21,276,1628,First,0,71
FL06340,Air France,DAR,TPA,14:15,18:54,279,622,Economy,0,9
FL06341,GoFirst,BNE,PVG,12:00,18:39,399,518,Economy,1,144
FL06342,Southwest Airlines,PPT,BLR,07:05,18:32,687,594,Economy,0,99
FL06343,Air Arabia,YVR,NAN,23:45,10:50,665,1327,Economy,1,111
FL06344,Malaysia Airlines,AMS,NBO,19:30,20:25,55,161,Premium Economy,0,103
FL06345,Wingo,AUH,BLR,17:10,03:18,608,3462,Business,2,180
FL06346,Norwegian Air,FRA,NAN,09:15,16:09,414,1161,Premium Economy,0,149
FL06347,Hawaiian Airlines,PER,DAR,22:30,02:37,247,1347,First,0,221
FL06348,Aer Lingus,DEN,WLG,18:05,03:38,573,1801,Premium Economy,0,121
FL06349,Pegasus Airlines,ACC,CTU,08:25,20:25,720,912,Economy,1,97
FL06350,American Airlines,MAN,YUL,18:45,06:50,725,768,Economy,1,135
FL06351,Qatar Airways,CPH,BKK,11:40,13:25,105,202,Economy,0,198
FL06352,Air India,SAN,DPS,07:20,20:47,807,1668,Premium Economy,0,219
FL06353,easyJet,ICN,CHC,07:20,17:35,615,1448,Economy,0,21
FL06354,Air Seychelles,GIG,CLT,14:35,23:58,563,6600,First,0,127
FL06355,South African Airways,EZE,SFO,17:05,00:25,440,847,Economy,0,249
FL06356,El Al,SUV,MCO,00:15,05:51,336,293,Economy,0,234
FL06357,Saudi Airlines,SUV,BCN,09:25,17:55,510,1064,Economy,0,121
FL06358,Copa Airlines,MEL,WLG,00:00,14:16,856,1240,Premium Economy,1,224
FL06359,WestJet,HYD,ZRH,21:50,01:27,217,439,Economy,0,140
FL06360,Qatar Airways,FRA,WAW,23:15,14:14,899,1922,Economy,1,41
FL06361,Condor,JED,HAN,23:05,09:44,639,1078,Premium Economy,1,240
FL06362,Azul Airlines,MIA,ATH,14:55,22:50,475,1147,Economy,0,19
FL06363,Philippine Airlines,CMN,MSP,03:25,15:54,749,2252,Premium Economy,1,50
FL06364,LOT Polish,PTY,CTU,14:20,23:24,544,2003,Premium Economy,2,161
FL06365,RyanAir,RUH,SVO,22:05,09:07,662,737,Economy,1,192
FL06366,Hawaiian Airlines,CDG,LIS,04:55,12:04,429,3278,First,0,120
FL06367,Virgin Atlantic,DAC,AKL,13:50,01:06,676,1207,Economy,0,216
FL06368,Gulf Air,EWR,SAN,21:40,12:16,876,2632,Premium Economy,1,96
FL06369,InterJet,HAN,TPA,17:55,01:54,479,685,Economy,0,113
FL06370,Ethiopian Airlines,ACC,PDX,06:55,19:01,726,1558,Economy,1,4
FL06371,Norwegian Air,ICN,PDX,13:40,16:41,181,203,Economy,1,199
FL06372,Hawaiian Airlines,AUS,MUC,08:35,22:30,835,1710,Premium Economy,0,170
FL06373,Kenya Airways,MEX,PHL,12:25,20:49,504,715,Premium Economy,0,209
FL06374,Air India,DPS,PRG,23:25,02:49,204,191,Economy,0,224
FL06375,Etihad Airways,FCO,DEN,00:50,07:15,385,644,Economy,0,143
FL06376,United Airlines,YVR,CDG,21:10,07:57,647,6814,First,0,198
FL06377,Starlux Airlines,ADL,CTU,01:40,11:20,580,3177,Business,1,175
FL06378,Bamboo Airways,NRT,CLT,23:05,14:02,897,5686,Business,1,185
FL06379,Air New Zealand,LHR,PUS,21:50,00:00,130,180,Economy,0,197
FL06380,Starlux Airlines,CPT,ADD,15:20,07:19,959,2153,Economy,0,139
FL06381,Ethiopian Airlines,STN,CTU,22:35,12:12,817,1724,Economy,0,135
FL06382,WestJet,LOS,DAC,13:25,04:20,895,1914,Economy,1,12
FL06383,Vistara,HEL,RUH,20:55,10:58,843,9179,First,0,116
FL06384,Qatar Airways,CUN,ATH,12:10,22:28,618,1907,Premium Economy,0,227
FL06385,Korean Air,ARN,SEA,12:30,20:54,504,456,Economy,1,158
FL06386,Qantas,DEL,STL,00:20,14:29,849,1160,Economy,1,205
FL06387,EgyptAir,EWR,PEK,16:45,02:53,608,4643,Business,2,38
FL06388,Aeromexico,MEX,BOM,17:45,05:33,708,1044,Economy,0,48
FL06389,Thai Airways,CMN,TPE,20:05,04:55,530,2041,Business,0,249
FL06390,Cathay Pacific,NAN,WAW,11:25,17:17,352,477,Economy,1,46
FL06391,Czech Airlines,ARN,PTY,02:30,16:47,857,2124,Economy,0,158
FL06392,Eurowings,MAA,SGN,06:00,18:31,751,851,Economy,0,131
FL06393,RyanAir,GMP,CPT,00:00,08:22,502,1201,Economy,0,83
FL06394,Eurowings,CUN,ACC,18:05,01:53,468,665,Economy,0,118
